author_id,created_at,id,lang,text,date
2010664849798492160,2026-01-15 13:10:05+00:00,2011787976569749984,en,"@ahampay @UN Free Iran
@realDonaldTrump 
@netanyahu 
#Iran 
#DigitalBlackoutlran 
#IranProtests",2026-01-15
1390656234462777344,2026-01-15 13:10:05+00:00,2011787976477647100,fa,RT @HichkasOfficial: «می‌توانیم ناامیدانه دور خودمان بچرخیم یا می‌توانیم مثل جنگجویی که صدبار شکست خورده و برخاسته، برای صاف کردن راه، برای…,2026-01-15
1382137678758604803,2026-01-15 13:10:05+00:00,2011787976347410918,fa,@Amooamirkhan میتونی مشخص کنی این موضوع قبل از درخواست پهلوی به عدم مداخله نظامی در ایران بود یا بعدش؟,2026-01-15
1098084353769463809,2026-01-15 13:10:05+00:00,2011787976259616963,en,"RT @rkmtimes: JUST IN🇮🇱🇮🇷🔥Iranian Intelligence  claims, the IRGC has deployed its hypersonic missile’s to target all of EIGHT Israeli Airfo…",2026-01-15
246162854,2026-01-15 13:10:05+00:00,2011787976229974048,en,RT @__Injaneb96: I hope Khamenei comes to India to rule these idiots.,2026-01-15
2009783642118107136,2026-01-15 13:10:05+00:00,2011787976221528089,fa,RT @MahnazShirali: اینجا میگم من شخصا از فرانسه هیچ انتظاری ندارم، فرانسه تا کنون برای مردم ایران هیچ کاری نکرده، لطفا از این به بعد هم نکن…,2026-01-15
1437996974259724289,2026-01-15 13:10:05+00:00,2011787976121204761,en,"RT @ManakdeepSingh: US &amp; Israel successfully changed regime in Iran.

Only On X (Twitter) 🤣😂

#Iran #IranRevelution2026 #IranianRevolution2…",2026-01-15
1202232039451365376,2026-01-15 13:10:05+00:00,2011787976087396791,en,"RT @AlinejadMasih: To those who claim “protesters fired first,” watch this video carefully.
This is Bukan, Iran, where unarmed people are d…",2026-01-15
3396424305,2026-01-15 13:10:05+00:00,2011787976070586848,en,RT @cenkuygur: Mark Levin is demanding that Trump attack Iran today. I'm sure it's because he is so concerned about all those Muslims being…,2026-01-15
1819922086145802240,2026-01-15 13:10:05+00:00,2011787976041513247,en,"RT @vladimirputiniu: Iran Never Attacked USA Nor Said They Have Intentions So Why American Administration Is Doing This?

Maybe Never Endin…",2026-01-15
4474411348,2026-01-15 13:10:05+00:00,2011787976024400068,en,"RT @gghamari: Just a normal day in occupied Iran.

This is what living in a brutal Islamic totalitarian dictatorship looks like. https://t.…",2026-01-15
1345056874543112193,2026-01-15 13:10:05+00:00,2011787975714062487,en,"RT @MarioNawfal: 🚨🇮🇷 IRAN SENDING FAKE PROTESTERS TO SET PEOPLE UP AND KILL THEM

Undercover regime agents are pretending to be protesters.…",2026-01-15
313385516,2026-01-15 13:10:05+00:00,2011787975684927882,en,"RT @TheNavroopSingh: Trump has informed Iran that he did not intend to attack and also asked Tehran to exercise restraint, according to Ira…",2026-01-15
2010313979827212289,2026-01-15 13:10:05+00:00,2011787975655338145,en,"RT @SenMcCormickPA: Four long days since Iran cut off the internet in order to commit atrocities in total darkness.

Thousands are being ar…",2026-01-15
1633419307102224385,2026-01-15 13:10:05+00:00,2011787975626276881,en,"RT @Nabauti88: The Islamic Republic claims that terrorists infiltrated the anti government protests, and that the 12,000 deaths were caused…",2026-01-15
1992759919359995904,2026-01-15 13:10:05+00:00,2011787975609237638,en,@HenMazzig We are silent about Iran because we are unsure if the movement is real or fabricated by government outside of Iran.  You cant tell us that we do not support human rights if we follow one thing and not the other! We are silent as we observe..,2026-01-15
244426452,2026-01-15 13:10:05+00:00,2011787975550726497,en,"RT @wallacemick: Why didn't the EU care about over 1,000 Iranian civilians killed by Israel in the 12 Day last year..? Why didn't the EU co…",2026-01-15
2009048817144909824,2026-01-15 13:10:05+00:00,2011787975550509156,en,"@FinancialTimes @FT Huawei enabled Iran’s internet shutdown.
That’s complicity — not business.
Explain your role.

https://t.co/WJqhEtRpOS",2026-01-15
1857153099724431360,2026-01-15 13:10:05+00:00,2011787975542153571,fa,"RT @bluegisso: و ایرانی‌ ها ی وطن پرست در حال فروپاشی روانی 
#12000Lives 
#IranRevolution2026 
#IranMassacre",2026-01-15
1933636771218157568,2026-01-15 13:10:05+00:00,2011787975521419456,en,"RT @LindseyGrahamSC: Senator Lindsey Graham meets with @PahlaviReza, the exiled crown prince of Iran, and says help is on the way. https://…",2026-01-15
47566275,2026-01-15 13:10:05+00:00,2011787975521419454,en,"RT @MothrOfDrgns: 11,000 civilians killed over 8 years of war.
12,000 people killed by their own state in just 5 days.💔
This isn’t war.
Thi…",2026-01-15
1442217668283535361,2026-01-15 13:10:05+00:00,2011787975349453185,en,"War crimes and crimes against humanity are ongoing in Iran. 
Viva #iran
#DigitalBlackoutlran
#KingRezaPahlavi
#r2pforiran
#masskillinginIran
#IranMassacre
#WarCrimeInIran 
@LindaT_G
@DicarloRosemary
@volker_turk
@JamesKariuki_UN https://t.co/Be63SrI87r",2026-01-15
1692602744412975105,2026-01-15 13:10:05+00:00,2011787975319867554,en,"RT @ultras_antifaa: Trump: We must bring freedom to Venezuela, Colombia, Cuba, Mexico, and Iran.

Meanwhile, America: https://t.co/vkU2Xxgb…",2026-01-15
2010501438334496769,2026-01-15 13:10:05+00:00,2011787975131017705,en,"RT @gghamari: Just a normal day in occupied Iran.

This is what living in a brutal Islamic totalitarian dictatorship looks like. https://t.…",2026-01-15
1573035340008652802,2026-01-15 13:10:05+00:00,2011787975101751626,fa,"RT @ahampay: جمهوری اسلامی از مردم ایران بعنوان تروریست شکایت کرده! حقیقتا کیرم تو @UN و این دنیای سراسر تخمی!
#اين_آخرين_نبرده_پهلوى_برميگ…",2026-01-15
822527863194796032,2026-01-15 13:10:05+00:00,2011787974963281968,en,"@PeterSweden7 People are being killed in Iran right now.
This is not politics. This is a humanitarian emergency.
Immediate international action is required.
Silence means more deaths.",2026-01-15
1926362901998116864,2026-01-15 13:10:05+00:00,2011787974858477965,es,"RT @ACOM_es: En Irán existe una fuerza estatal llamada Gasht-e Ershad, conocida como la Policía Moral.

Su función oficial es vigilar la “m…",2026-01-15
931250291776933888,2026-01-15 13:10:05+00:00,2011787974774583629,ca,"RT @DrEliDavid: October 7,                   January 11
Israel 🇮🇱                      Iran 🇮🇷 https://t.co/k4ycvcRrM6",2026-01-15
1298571294393487362,2026-01-15 13:10:05+00:00,2011787974707466375,es,RT @CapitanBitcoin: 🚨 ¿Por qué NO hay Gretas en apoyo de las mujeres reprimidas en Irán? https://t.co/60GyGAcjcI,2026-01-15
1612379744808439808,2026-01-15 13:10:05+00:00,2011787974703530294,en,"RT @Savakzadeh: Footage reportedly from Sabzevar, Iran. Jan 7, 2026

Why are Islamic Republic crackdown forces driving military vehicles in…",2026-01-15
1227917950344204288,2026-01-15 13:10:04+00:00,2011787974510305400,und,"Ahhh
#digitalblackoutiran

#IranRevolution2026

#IranianRevolution2026

#IranRevolution2026

#IranMassacre

#iran https://t.co/NKTz563esb",2026-01-15
1268845082154659840,2026-01-15 13:10:04+00:00,2011787974489358601,en,"RT @RealPersianGod: If Trump had not publicly threatened Khamenei with retaliation for killing protesters, this massacre might never have h…",2026-01-15
1803560528641470464,2026-01-15 13:10:04+00:00,2011787974476808630,de,"RT @n_roettgen: Die Menschen im Iran stellen sich erneut mutig einem Terrorregime entgegen, das jegliche Legitimität verloren hat und sich…",2026-01-15
1776011420796084224,2026-01-15 13:10:04+00:00,2011787974334099895,en,"RT @sarahraviani: Erfan Soltani’s execution has been postponed.

But his family says they have not slept. They stayed awake until dawn duri…",2026-01-15
142119784,2026-01-15 13:10:04+00:00,2011787974199988691,es,"RT @GabyLob: Mensaje recibido de Irán.

Masih, dile al mundo que no nos hemos rendido. No podemos salir a las calles porque las fuerzas arm…",2026-01-15
1726452663015931904,2026-01-15 13:10:04+00:00,2011787974162186396,en,RT @Nabauti88: It has been exactly one week since Iranians were completely cut off from the outside world. The internet is fully shut down.…,2026-01-15
1575335944378621954,2026-01-15 13:10:04+00:00,2011787974103433237,qme,@HichkasOfficial #اين_آخرين_نبرده_پهلوى_برميگرده,2026-01-15
1634984473703088130,2026-01-15 13:10:04+00:00,2011787973789171753,en,"RT @HenMazzig: Many Iranians have come forward to plead, saying that the IRGC is holding the bodies of their loved ones—whom they murdered—…",2026-01-15
3226130590,2026-01-15 13:10:04+00:00,2011787973738610715,en,"RT @NiohBerg: These are Iranian Israelis gathering in support of the Shah. They stand on the right side of history, and I have faith the ma…",2026-01-15
47752651,2026-01-15 13:10:04+00:00,2011787973574959559,en,RT @marklevinshow: Then hit Khamenei,2026-01-15
2950662667,2026-01-15 13:10:04+00:00,2011787973436547278,es,"RT @DaniMayakovski: Este es el pais que quiere llevar la ""democracia"" a Venezuela o a Irán, el mismo que tiene a soldados armados hasta los…",2026-01-15
955877683648499712,2026-01-15 13:10:04+00:00,2011787973168107648,en,"RT @OliLondonTV: Trump on Iranian Crown Prince Reza Pahlavi: 

“I don't know whether or not his country would accept his leadership, and ce…",2026-01-15
1323741832933744646,2026-01-15 13:10:04+00:00,2011787973088481462,en,"RT @EricLDaugh: 🚨 JUST IN: Sec. Scott Bessent reveals he spotted the Iranian regime WIRING MILLIONS of dollars OUT of Iran

“We see the rat…",2026-01-15
240265305,2026-01-15 13:10:04+00:00,2011787972941639952,en,"❝It (Iran) should resolve its issues on the global nuclear matter through diplomacy without missing any opportunity❞

🗣️ Turkish Foreign Minister Hakan Fidan stressed that Turkey opposes any military intervention against Iran https://t.co/WDOBF50pRv https://t.co/HhXVz884wj",2026-01-15
1986374419095429124,2026-01-15 13:10:04+00:00,2011787972878979084,ur,"RT @DrSabirplf: یہ امریکہ کا شہر بوسٹن ہے جہاں لاکھوں لوگ رجیم چینج کا نعرہ لگا رہے ہیں۔ 
بڑا آیا ٹرمپ ایران میں رجیم چینج کرنے۔ 
#Iran 
 h…",2026-01-15
931898144,2026-01-15 13:10:04+00:00,2011787972874809390,en,"RT @hey_itsmyturn: Some messages from a friend in Mashhad, Khorasan Razavi Province, #Iran 

""Someone told me that, out of the city, they w…",2026-01-15
1559775407104073729,2026-01-15 13:10:04+00:00,2011787972857708828,en,India to begin evacuation of citizens stuck in Iran from tomorrow amid widespread protests https://t.co/fooBzyVUgy #india #news https://t.co/61tFsvnNCg,2026-01-15
1518697880600555520,2026-01-15 13:10:04+00:00,2011787972715462817,es,"RT @IsraelVive1948: Video corto porque la señala es débil pero es de esta noche, si ellos se juegan la vida en esta marcha por lo menos ayú…",2026-01-15
153861315,2026-01-15 13:10:04+00:00,2011787972484513949,en,"RT @highbrow_nobrow: In a 2021 recording, Trump is heard discussing “confidential” and “secret” documents, including a plan of attack invol…",2026-01-15
312686102,2026-01-15 13:10:04+00:00,2011787972178280799,en,"RT @SharifiZarchi: My friend Parsa Saffar, a brilliant 5th-semester medical student at Mashhad University and a graduate of Iran’s elite ta…",2026-01-15
2011041033845686273,2026-01-15 13:10:04+00:00,2011787972153393176,en,RT @justchangingun: Some details from #Sabzevar show Islamic Republic forces wearing chemical protective gear and using unconventional weap…,2026-01-15
1585969930427588608,2026-01-15 13:10:04+00:00,2011787972006277154,ca,"RT @DrEliDavid: October 7,                   January 11
Israel 🇮🇱                      Iran 🇮🇷 https://t.co/k4ycvcRrM6",2026-01-15
2011206925829226500,2026-01-15 13:10:04+00:00,2011787971721060664,en,"@jihadwatchRS Qatar and Saudi Arabia are afraid of a free Iran. Iran has more oil and gas than Saudi Arabia and Qatar combined, plus 3000 years of glorious heritage that these Arab nations could never have dreamed of. Arabs have been tribes living in deserts with close to zero contribution to",2026-01-15
1938567097698668544,2026-01-15 13:10:04+00:00,2011787971612078200,en,"RT @StatWatch25: 🇺🇲🇮🇷 The threat to Iran has not yet disappeared.

Donald Trump is attempting to lull the Iranian side through psychologica…",2026-01-15
2009735844920471552,2026-01-15 13:10:04+00:00,2011787971507163631,en,RT @SenMcCormickPA: The Iranian regime’s brutal repression of its own people by murdering and injuring thousands of protesters assembled in…,2026-01-15
1311283606862602240,2026-01-15 13:10:04+00:00,2011787971247149342,fr,"RT @Studio_6_1: @VictorSinclair3 La Tu pousses . Tu imagines la vie que ce gens ont depuis près de 50 ans ? 
En Iran tu aurais été pendu de…",2026-01-15
196338589,2026-01-15 13:10:04+00:00,2011787971091890449,en,RT @AdameMedia: JUST IN: Famous Israeli journalist confirms that Israel is LYING about casualty numbers from Iran to engineer an attack on…,2026-01-15
49233648,2026-01-15 13:10:04+00:00,2011787970962211117,en,RT @RichardHerrey: We stand with the people of Iran https://t.co/ODzrPVvFZh,2026-01-15
1651983697854308357,2026-01-15 13:10:04+00:00,2011787970903179630,en,"RT @MinooG80: ⭕️ Mr. President, the Islamic Republic cut the internet, used military-grade weapons against unarmed protesters, and slaughte…",2026-01-15
1936577895591530496,2026-01-15 13:10:04+00:00,2011787970840334543,en,"@LindseyGrahamSC @PahlaviReza “Iran’s bloodthirsty regime has disgraced the country.
What kind of country kills its own people?
Even Hitler didn’t kill his own people.
This regime has  made Hitler look good by comparison",2026-01-15
1425305293,2026-01-15 13:10:04+00:00,2011787970634723665,fa,"RT @Monessezavar: ♥️به زودی زود ولیعهد شاهزاده رضا پهلوی در وطن ♥️✌️✌️
#جاويدشاه‌ 
#kingrezapahlavi https://t.co/nccb0xLNDg",2026-01-15
1587497385210662914,2026-01-15 13:10:04+00:00,2011787970378940570,en,"RT @PahlaviReza: To all of our friends around the world,

Under the yoke of the Islamic Republic, Iran is identified in your minds with ter…",2026-01-15
2421301597,2026-01-15 13:10:03+00:00,2011787970198548602,es,"RT @eduardomenoni: 🚨| ÚLTIMA HORA: El secretario de Estado, Marco Rubio, CONGELA todo el procesamiento de visas extranjeras de forma INDEFI…",2026-01-15
1222372898779869193,2026-01-15 13:10:03+00:00,2011787970131403126,fa,RT @ManotoNews: شاهزاده رضا پهلوی در یک پیام ویدئویی به همه دوستان‌ ایران در سراسر جهان، گفت: «زیر یوغ جمهوری اسلامی، ایران در ذهن بسیاری ا…,2026-01-15
2009954176932163590,2026-01-15 13:10:03+00:00,2011787969871368192,en,"RT @Mojtabapacino: 12,000 have been KILLED in IRAN.
World, do you hear the voice of Iran?
#DigitalBlackoutIran https://t.co/zMqh0XY3ir",2026-01-15
1780320994084696064,2026-01-15 13:10:03+00:00,2011787969808531776,en,"More than 12,000 people have lost their lives in Iran, martial law is imposed nationwide, and executions of detainees continue. U.S. support that falls short of ending Khamenei’s regime and the Islamic Republic offers no tangible help to Iranians. https://t.co/I41mFp2Zai",2026-01-15
1730345266480308224,2026-01-15 13:10:03+00:00,2011787969716236737,en,"RT @AdameMedia: BREAKING: 🚨 SCENES FROM IRAN 

They obviously need REGIME CHANGE

Whoops, actually, that’s America, nevermind 🤡
https://t.c…",2026-01-15
142640919,2026-01-15 13:10:03+00:00,2011787969716215947,en,"RT @BabakShekarabi: IN ORDER TO HAVE A CHANGE THERE HAS TO BE AN ALTERNATIVE.

THOSE WHO ARE ATTACKING PRINCE REZA PAHLAVI ARE TRYING TO EL…",2026-01-15
936467256,2026-01-15 13:10:03+00:00,2011787969611645249,es,"RT @IsraelVive1948: Video corto porque la señala es débil pero es de esta noche, si ellos se juegan la vida en esta marcha por lo menos ayú…",2026-01-15
1203759773180518400,2026-01-15 13:10:03+00:00,2011787969603256414,en,"RT @4FreedominIran: Iranians in #Oslo Hold Rally Supporting #IranProtests, Advocating a Free and Democratic Republic 
#IranRevolution2026 #…",2026-01-15
2010400253216747520,2026-01-15 13:10:03+00:00,2011787969338749059,en,"RT @ScarlettGrace92: She was 16.

Where is the outrage? Where? 

Free Iran. https://t.co/NmtURqZiD5",2026-01-15
1694926325071368192,2026-01-15 13:10:03+00:00,2011787968952819956,en,"The time is NOW to end the Islamic stare in Iran! 
Promises made must be kept! This murder regime has not stopped the killing, it is just on pause! Free the beautiful people of Iran and all the dominoes fall! https://t.co/8iVRqopMFw",2026-01-15
1715663152845631488,2026-01-15 13:10:03+00:00,2011787968940331502,en,"RT @NiohBerg: These are Iranian Israelis gathering in support of the Shah. They stand on the right side of history, and I have faith the ma…",2026-01-15
874956750306279425,2026-01-15 13:10:03+00:00,2011787968785035298,en,"RT @mehdirhasan: A reminder that if these people supported democracy, they wouldn’t be meeting with the unelected son of the unelected dict…",2026-01-15
1938260429521776640,2026-01-15 13:10:03+00:00,2011787968604684667,es,"🇺🇸 ¿ℂ𝕠𝕟 𝕢𝕦𝕖 𝕡𝕒𝕚𝕤 𝕥𝕖𝕟𝕕𝕣𝕚𝕒 𝕞𝕒𝕤 𝕣𝕚𝕖𝕤𝕘𝕠 𝕕𝕖 𝕖𝕤𝕔𝕒𝕝𝕒𝕕𝕒/𝕚𝕟𝕥𝕖𝕣𝕧𝕖𝕟𝕔𝕚𝕠𝕟 𝔼𝔼.𝕌𝕌. 𝕓𝕒𝕛𝕠 𝕋𝕣𝕦𝕞𝕡?

1. V̵e̵n̵e̵z̵u̵e̵l̵a̵ 🇻🇪 — 100% ☑️
2. Irán 🇮🇷 — 94% 🔥
3. Dinamarca (Groenlandia) 🇩🇰🇬🇱 — 91% 🔥
4. México 🇲🇽 — 82%
5. Colombia 🇨🇴 — 79%
6. https://t.co/nTtrkRqXvx",2026-01-15
2010226163839557632,2026-01-15 13:10:03+00:00,2011787968315613487,en,"RT @kooshiar: 🇮🇷 
We WILL win
And We will make Iran great again 
And we won’t forget who helped us when we needed 

@realDonaldTrump @Linds…",2026-01-15
1503402896607612942,2026-01-15 13:10:03+00:00,2011787968227291599,en,"RT @Osint613: Reza Pahlavi:

""To all of our friends around the world,

Under the yoke of the Islamic Republic, Iran is identified in your m…",2026-01-15
1143461707915939841,2026-01-15 13:10:03+00:00,2011787968202039387,en,RT @Conflict_Radar: Trump appears to be holding back from carrying out an immediate strike in Iran,2026-01-15
1678262882654355456,2026-01-15 13:10:03+00:00,2011787968013345148,en,RT @emilykschrader: That time Cenk Uygur mocked the suffering of the Iranian people and claimed to know more than the Iranian people about…,2026-01-15
22240612,2026-01-15 13:10:03+00:00,2011787967958806792,en,"Saudi Arabia’s Foreign Minister Prince Faisal bin Farhan discussed regional developments with his counterparts from neighboring countries in separate calls, according to foreign ministry statements amid heightened tension as the US weights its options on Iran. https://t.co/b2FeRNHXMX",2026-01-15
1594935066563690501,2026-01-15 13:10:03+00:00,2011787967887561155,en,RT @RealScottRitter: @marklevinshow So the Mossad asset wants the Iranian government to turn on the Mossad-provided communications platform…,2026-01-15
1281277547251142657,2026-01-15 13:10:03+00:00,2011787967736447052,en,"RT @ultras_antifaa: Trump: We must bring freedom to Venezuela, Colombia, Cuba, Mexico, and Iran.

Meanwhile, America: https://t.co/vkU2Xxgb…",2026-01-15
1792264709464317952,2026-01-15 13:10:03+00:00,2011787967686459742,en,"RT @gghamari: Just a normal day in occupied Iran.

This is what living in a brutal Islamic totalitarian dictatorship looks like. https://t.…",2026-01-15
1228236450342170626,2026-01-15 13:10:03+00:00,2011787967518433683,en,"RT @LindseyGrahamSC: Meeting with @PahlaviReza, the exiled crown prince of Iran. 

We stand with the people of Iran and against the brutal…",2026-01-15
1825050897358974976,2026-01-15 13:10:03+00:00,2011787967510032661,es,"RT @eduardomenoni: 🚨| ÚLTIMA HORA: El secretario de Estado, Marco Rubio, CONGELA todo el procesamiento de visas extranjeras de forma INDEFI…",2026-01-15
1366833059224571905,2026-01-15 13:10:03+00:00,2011787967342289032,en,"RT @Panizachi: 🆘🆘🆘🚨
For nearly 135 hours,
Iran has been erased from the world.
No internet. No phones. No voices.
Darkness fell on purpose.…",2026-01-15
1586400755484868608,2026-01-15 13:10:03+00:00,2011787967317098967,en,"RT @Partisan_12: Owen Shroyer asks an interesting question:

“If you had regime change in Iran versus if you had regime change in Israel, w…",2026-01-15
1601881008957276160,2026-01-15 13:10:03+00:00,2011787967149359396,fa,RT @HichkasOfficial: «می‌توانیم ناامیدانه دور خودمان بچرخیم یا می‌توانیم مثل جنگجویی که صدبار شکست خورده و برخاسته، برای صاف کردن راه، برای…,2026-01-15
892109664040534016,2026-01-15 13:10:03+00:00,2011787967116034423,en,"RT @FattahiFarzad: Armed military forces of the Islamic regime seen moving through #Shahsavar.

11 January 2026

#Iran https://t.co/eW1cG9b…",2026-01-15
1162215655887659008,2026-01-15 13:10:03+00:00,2011787967090606520,es,"RT @JJDiazMachuca: Noticia del Channel 14 de Israel: en los últimos dos días Mojtaba Khamenei, transfirio 1.500 millones de dólares a banco…",2026-01-15
1936737881709596672,2026-01-15 13:10:03+00:00,2011787967036277198,en,RT @jacksonhinklle: NO WAR WITH IRAN! https://t.co/6u2XGe7cTi,2026-01-15
2011572331685298178,2026-01-15 13:10:03+00:00,2011787966973194284,en,"@EllieCohanim Trump says the Islamic Republic claims it will no longer kill people.
Instead of accepting this big lie, See reality, in 2 day; dirty regim killed more than 20000 people, @POTUS don't be like Obama, dirty Islamic regime is danger for All world, @t",2026-01-15
1759245724888313856,2026-01-15 13:10:03+00:00,2011787966956384295,es,"RT @jrestrp: 🇮🇷 12.000 asesinatos en Irán.

Pero frescos:
no va a haber banderitas en el nombre,
no hay emojis en la bio,
no hay marchas,
n…",2026-01-15
1145040588,2026-01-15 13:10:03+00:00,2011787966947942904,en,"RT @Osint613: If the kiIIings in Iran have stopped, why do you think the regime still has the internet shut down?",2026-01-15
2006998121176510466,2026-01-15 13:10:03+00:00,2011787966939623681,de,RT @n_roettgen: Die Terrorlistung der Revolutionsgarden hätte konkrete Wirkung. Sie trifft die Eliten des Repressionsapparats finanziell un…,2026-01-15
1302829268330840065,2026-01-15 13:10:03+00:00,2011787966939591024,es,"RT @MandrilandiaX: Irán es una masacre. Venezuela caos total obligada a liberar prisioneros del régimen.

Mientras tanto los kukardos: http…",2026-01-15
1214969881596235777,2026-01-15 13:10:03+00:00,2011787966834696420,en,RT @justchangingun: Some details from #Sabzevar show Islamic Republic forces wearing chemical protective gear and using unconventional weap…,2026-01-15
873658610,2026-01-15 13:10:03+00:00,2011787966775996778,en,"RT @HenMazzig: BREAKING: Erfan Soltani, a young Iranian arrested after Thursday’s protests and sentenced to death, was not executed yesterd…",2026-01-15
1218464347648860162,2026-01-15 13:10:03+00:00,2011787966666916302,en,RT @hediekimiaee: Islamic Republic repression forces are parading highly lethal weapons through Iran’s streets and killing anyone who steps…,2026-01-15
1930662503400550400,2026-01-15 13:10:03+00:00,2011787966633439368,en,"RT @Telegraph: ✍️ 'Compared to the anti-Israel outcry, the hypocrisy is sickening and the double standards are despicable' | Writes @Allist…",2026-01-15
1528935188,2026-01-15 13:10:03+00:00,2011787966599827936,en,"RT @AlinejadMasih: Message received from Iran.

Masih, tell the world we have not given up. We cannot come to the streets because armed for…",2026-01-15
1484470798136053760,2026-01-15 13:10:03+00:00,2011787966524395736,en,"@UKUN_NewYork @JamesKariuki_UN @UN As the Security Council meets today, Iranians are being hunted in their cities.
This is #GenocideInIran 
The people of Iran are calling for decisive, immediate foreign action to dismantle this regime
#MassacreInIran #IranRevolution2026 #KingRezaPahlavi #DigitalBlackoutIran",2026-01-15
334224788,2026-01-15 13:10:02+00:00,2011787966121730273,es,"RT @GabyLob: Aida Rostami fue una médica valiente en Irán. Atendía a personas que luchaban por la libertad, protestando contra el régimen.…",2026-01-15
608827037,2026-01-15 13:10:02+00:00,2011787966088175804,en,"RT @EYakoby: Ana Kasparian says we shouldn’t be outraged about Iran because we don’t know how many have died — it could be hundreds.

Piers…",2026-01-15
2011369239090020352,2026-01-15 13:10:02+00:00,2011787966071394355,en,"@GunterFehlinger @khamenei_ir Stop talking nonsense. In Iran, people are being gunned down and massacred. This is a crime against humanity.",2026-01-15
2011635026832797696,2026-01-15 13:10:02+00:00,2011787966046404954,en,"RT @ABC: President Trump said Wednesday the U.S. has been told ""on good authority"" that the ""killing in Iran is stopping.""
 
More than 2,50…",2026-01-15
1579339497925484544,2026-01-15 13:10:02+00:00,2011787966012686575,en,"RT @ImtiazMadmood: Alireza Seidi was buried today. 

He was murdered by Islamic regime forces while protesting for a free Iran on the stree…",2026-01-15
271750594,2026-01-15 13:10:02+00:00,2011787965471629598,en,"RT @HilzFuld: If this was a photo of Gaza, there would not be a single media outlet that didn’t have this on the front page. It’s not Gaza.…",2026-01-15
1720665183188922368,2026-01-15 13:10:02+00:00,2011787965429665961,en,"@Adlin_She3945 @atakhalighi @FattahiFarzad @realDonaldTrump @SecRubio Indeed, the video captures regime forces in Shahsavar amid Iran's ongoing protests since late 2025. Reports indicate over 500 deaths, with clashes in multiple cities on Jan 11. Trump and Rubio have expressed U.S. support for the Iranian people, with Trump noting recent outreach",2026-01-15
1513976898367664134,2026-01-15 13:10:02+00:00,2011787965425389719,en,"RT @RepPatHarrigan: 🇨🇳 China does not allow Americans to buy land
🇮🇷 Iran does not allow Americans to buy land
🇷🇺 Russia does not allow Ame…",2026-01-15
1691972761902858240,2026-01-15 13:10:02+00:00,2011787965396050109,fa,"@Persuasion_elli اوج مادرجندگی و گَس لایتینگه

#IranRevolution2026 
#IranDigitalBlackout 
#DigitalBlackoutIran
#IranMassacre 
#IranProtests
#Iran 
#JavidShah",2026-01-15
884217295,2026-01-15 13:10:02+00:00,2011787965370974434,es,RT @CapitanBitcoin: 🚨 Activista iraní cuenta que el régimen de Irán ha asesinado 12.000 personas en 72 horas: “corta cualquier posibilidad…,2026-01-15
1631393339156078603,2026-01-15 13:10:02+00:00,2011787964989272300,en,"RT @VividProwess: Iranian woman in URGENT plea for help to President Trump:

""President Trump, the Iranian people need your help. They are…",2026-01-15
1572536353140645889,2026-01-15 13:10:02+00:00,2011787964645306625,en,"RT @justchangingun: For years, we were terrorized with the warning that “Iran would turn into ISIS” if there were any foreign military inte…",2026-01-15
538411606,2026-01-15 13:10:02+00:00,2011787964506865804,fa,"RT @MothrOfDrgns: آنچه در ایران رخ داده،
«جنایت علیه بشریت» است!
نه بحران سیاسی،
نه اعتراض،
نه ناآرامی.
این تعریف «باید» جا بیفتد!

#Digita…",2026-01-15
480091919,2026-01-15 13:10:02+00:00,2011787964498534530,en,"RT @tonyrigatonee: Jewish niggas be like ""We stand with iran and human rights for all people"" after indiscriminately bombing children for 2…",2026-01-15
2009943346870165504,2026-01-15 13:10:02+00:00,2011787964385267772,en,"@EllieCohanim Help Iran 
#IranMassacre
#IranRevolution2026
#DigitalBlackoutIran",2026-01-15
1455302376815009792,2026-01-15 13:10:02+00:00,2011787964242657472,fr,@StephanieMSarah @camille_moscow C'est bien la réalité et vous défendez des criminels qui ne veulent qu'avoir l'hégémonie sur le monde de la finance. Le monde se réveille et le temps des interventions pour une soit disante démocratie est terminée!! Vivre l'Iran libre de ces satanistes génocidaire !,2026-01-15
1666356289797246976,2026-01-15 13:10:02+00:00,2011787964175491200,en,RT @jacksonhinklle: 🚨🇷🇺 BREAKING: Russia warns a US attack on Iran would be the 'gravest mistake.' https://t.co/tSFs1ET7Ka,2026-01-15
2009623165593591808,2026-01-15 13:10:02+00:00,2011787964171321668,en,"RT @abbaspodcast: Dear President Trump,

As an Iranian, I support the restoration of the constitutional monarchy and recognize @PahlaviReza…",2026-01-15
1948709228384055296,2026-01-15 13:10:02+00:00,2011787964100022746,en,"RT @AJENews: BREAKING: US weapons, explosive devices found in several homes in Iran, intelligence agency says

🔴 LIVE updates: https://t.co…",2026-01-15
1856832104862199808,2026-01-15 13:10:02+00:00,2011787964049989809,en,"@intelFromBrian Breaking News:At the last minute, President Trump's decision to pull out troops and not attack Iran was because, according to the  agent , Israel wasn't capable of protecting US assets in the Middle East.",2026-01-15
1933392685731360768,2026-01-15 13:10:02+00:00,2011787963965853975,en,"RT @PressTV: ""I came here for the love of my Leader,"" a woman participant expressed her conviction for the Islamic Republic at Tehran rally…",2026-01-15
1547813964226039808,2026-01-15 13:10:02+00:00,2011787963932279103,en,@visionergeo If they enter Iran airspace they'll be no more all of them,2026-01-15
